,hotel_id,clean_score,meal_score,location_score,sleep_score,room_score,service_score,facility_score,overall_score,num_review,review_score
300,963,7.2,-1.0,7.3,-1.0,8.0,7.4,6.4,7.1,-1,-1.0
301,1002,7.0,8.0,9.0,9.0,-1.0,8.0,-1.0,8.45,3,6.0
302,1035,7.8,7.8,7.5,7.3,8.6,7.8,7.9,7.9,9,6.02
303,1073,7.9,7.2,8.8,8.7,-1.0,7.7,-1.0,7.0,-1,-1.0
304,1091,9.5,10.0,9.5,9.5,-1.0,9.0,-1.0,9.2,-1,-1.0
305,1092,8.4,8.0,8.0,8.4,-1.0,8.4,-1.0,8.0,-1,-1.0
306,1304,8.5,8.1,8.8,8.3,-1.0,8.1,-1.0,7.7,-1,-1.0
307,1323,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,9.1,3,4.67
308,1357,9.5,8.2,9.1,9.6,-1.0,9.4,-1.0,8.0,-1,-1.0
309,1431,9.1,8.6,9.2,9.1,-1.0,9.0,-1.0,8.4,16,5.98
310,1435,8.7,8.0,8.3,9.0,-1.0,8.3,-1.0,8.75,2,4.0
311,1488,9.2,9.1,8.1,9.3,-1.0,9.1,-1.0,9.1,18,4.89
312,1489,8.8,8.0,8.7,8.7,-1.0,8.5,-1.0,8.4,13,5.25
313,1516,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,7.55,6,4.5
314,1584,7.0,7.0,9.0,7.0,-1.0,7.0,-1.0,7.1,-1,-1.0
315,1600,8.6,7.6,7.2,8.2,-1.0,7.8,-1.0,7.85,7,4.0
316,1721,7.5,6.7,8.0,7.5,-1.0,7.5,-1.0,7.4,-1,-1.0
317,1777,9.3,7.0,8.7,9.3,-1.0,9.3,-1.0,7.4,-1,-1.0
318,1782,8.4,8.2,8.4,8.9,-1.0,8.4,-1.0,8.15,4,4.0
319,1900,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,7.5,-1,-1.0
320,1984,9.2,8.5,9.1,9.2,-1.0,9.2,-1.0,8.95,7,5.0
321,2049,8.8,8.2,8.7,8.7,-1.0,8.5,-1.0,8.2,3,7.93
322,2085,9.4,8.0,8.4,8.8,-1.0,8.4,-1.0,8.3,-1,-1.0
323,2092,8.8,6.0,8.4,9.2,-1.0,9.2,-1.0,8.8,21,3.75
324,2096,8.3,7.6,8.5,8.4,-1.0,8.4,-1.0,8.3,5,9.0
325,2126,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,8.6,9,4.67
326,2353,6.8,-1.0,8.1,-1.0,7.1,7.6,6.6,7.15,-1,-1.0
327,2384,9.0,8.5,8.8,8.6,-1.0,8.4,-1.0,8.1,-1,-1.0
328,2481,8.5,7.6,8.1,8.1,-1.0,8.5,-1.0,8.35,-1,-1.0
329,2510,6.0,6.0,6.0,6.0,-1.0,6.0,-1.0,5.9,-1,-1.0
330,2533,9.7,9.5,9.6,9.6,-1.0,9.7,-1.0,9.5,43,5.03
331,2571,10.0,-1.0,10.0,10.0,-1.0,8.0,-1.0,7.8,-1,-1.0
332,2689,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,7.4,-1,-1.0
333,2712,6.0,6.0,7.0,7.0,-1.0,6.0,-1.0,8.7,-1,-1.0
334,2820,8.2,7.5,7.8,8.0,-1.0,7.5,-1.0,8.2,-1,-1.0
335,2965,8.8,-1.0,6.5,-1.0,8.7,8.9,7.4,8.45,2,6.6
336,3002,7.9,7.6,7.7,7.8,-1.0,7.5,-1.0,7.55,-1,-1.0
337,3007,8.7,8.0,8.9,9.0,-1.0,8.7,-1.0,6.65,2,7.25
338,3074,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,9.25,-1,-1.0
339,3095,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,6.65,-1,-1.0
340,3199,6.0,5.7,7.2,6.1,-1.0,5.9,-1.0,5.05,-1,-1.0
341,3217,7.4,6.7,8.0,7.7,8.0,7.6,6.5,7.15,-1,-1.0
342,3277,9.2,-1.0,8.3,8.5,-1.0,8.1,-1.0,7.55,-1,-1.0
343,3399,9.8,8.0,8.4,9.6,-1.0,9.1,-1.0,9.35,-1,-1.0
344,3486,8.0,8.0,8.0,8.0,-1.0,7.3,-1.0,7.65,-1,-1.0
345,3542,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,7.3,-1,-1.0
346,3595,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,6.65,-1,-1.0
347,3665,9.3,9.0,8.7,8.7,-1.0,8.7,-1.0,8.6,-1,-1.0
348,3724,8.5,-1.0,8.2,-1.0,7.8,8.0,7.2,7.9,-1,-1.0
349,3746,7.8,7.5,8.4,7.6,-1.0,7.5,-1.0,6.65,9,3.04
350,3887,7.4,-1.0,7.9,-1.0,7.2,7.6,6.6,7.05,2,8.55
351,3943,6.4,-1.0,7.9,-1.0,5.0,6.3,6.0,6.5,-1,-1.0
352,4031,9.3,8.0,8.3,8.7,-1.0,8.8,-1.0,7.7,2,9.25
353,4039,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,7.6,-1,-1.0
354,4044,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,8.7,-1,-1.0
355,4076,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,6.2,-1,-1.0
356,4189,8.9,8.5,8.8,9.1,-1.0,8.8,-1.0,8.8,-1,-1.0
357,4201,8.7,9.0,7.7,9.0,7.2,9.0,7.9,7.8,2,8.95
358,4202,7.0,8.0,7.0,7.0,-1.0,7.0,-1.0,6.95,-1,-1.0
359,4231,7.4,-1.0,7.9,-1.0,7.2,7.6,6.6,7.25,-1,-1.0
360,4268,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,6.7,-1,-1.0
361,4271,8.8,8.0,9.3,9.0,-1.0,8.7,-1.0,8.8,-1,-1.0
362,4298,7.5,7.3,7.5,8.0,-1.0,8.0,-1.0,7.85,-1,-1.0
363,4366,8.8,7.7,8.9,8.7,-1.0,8.3,-1.0,7.6,-1,-1.0
364,4448,7.9,-1.0,8.6,-1.0,7.1,8.2,7.4,7.5,-1,-1.0
365,4451,6.8,6.4,7.8,7.0,-1.0,6.6,-1.0,6.5,-1,-1.0
366,4621,8.8,7.9,9.0,9.2,-1.0,8.7,-1.0,7.25,-1,-1.0
367,4660,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,6.65,-1,-1.0
368,4667,9.2,9.0,8.0,9.0,-1.0,9.6,-1.0,8.7,2,4.0
369,4760,7.9,7.6,7.7,7.8,-1.0,7.5,-1.0,7.35,-1,-1.0
370,4807,8.7,8.3,9.0,8.9,8.8,8.8,8.1,8.6,26,8.37
371,4859,8.5,7.9,8.3,8.5,-1.0,8.6,-1.0,7.6,3,4.47
372,4954,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,6.6,-1,-1.0
373,5014,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,6.9,-1,-1.0
374,5799,9.0,7.9,8.5,8.5,9.3,9.2,9.3,8.05,7,8.03
375,5868,8.8,7.5,8.3,8.9,-1.0,8.6,-1.0,8.7,-1,-1.0
376,5901,7.4,7.5,7.8,7.4,-1.0,7.8,-1.0,6.7,-1,-1.0
377,6119,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,8.6,-1,-1.0
378,6126,8.2,7.9,8.8,8.3,8.4,8.1,7.4,7.8,-1,-1.0
379,6147,8.0,8.0,8.7,8.0,-1.0,8.7,-1.0,8.5,-1,-1.0
380,6200,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,8.6,-1,-1.0
381,6296,10.0,8.0,10.0,10.0,-1.0,10.0,-1.0,7.45,-1,-1.0
382,6357,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,8.5,-1,-1.0
383,6689,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,7.4,-1,-1.0
384,6816,8.3,7.6,8.6,8.5,-1.0,8.3,-1.0,8.35,-1,-1.0
385,6817,9.1,8.3,8.7,9.0,-1.0,8.9,-1.0,8.85,-1,-1.0
386,7083,6.8,6.4,7.8,7.0,-1.0,6.6,-1.0,7.75,-1,-1.0
387,7086,8.5,7.8,8.1,8.3,8.7,8.2,8.0,8.1,14,7.71
388,7311,8.7,-1.0,8.0,-1.0,9.3,8.4,8.6,8.35,76,8.66
389,7366,8.8,8.7,8.0,8.7,-1.0,8.5,-1.0,8.75,168,3.32
390,7371,6.0,5.7,7.2,6.1,-1.0,5.9,-1.0,6.25,-1,-1.0
391,7372,8.7,7.8,8.3,8.7,-1.0,8.5,-1.0,8.3,4,9.0
392,7530,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,8.75,-1,-1.0
393,7531,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,8.75,-1,-1.0
394,7672,9.1,9.0,8.3,9.7,-1.0,9.1,-1.0,6.95,3,4.0
395,7815,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,9.6,-1,-1.0
396,7902,9.3,8.5,8.8,9.0,-1.0,8.9,-1.0,8.75,11,5.45
397,7904,8.3,8.6,8.2,9.2,-1.0,8.4,7.6,8.25,24,8.02
398,8399,8.8,8.4,8.8,8.8,-1.0,8.7,-1.0,8.1,3,3.0
399,8402,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,8.55,-1,-1.0
400,8408,9.4,8.7,8.6,9.2,-1.0,9.4,-1.0,8.75,5,4.6
401,8409,9.2,8.0,8.6,9.1,-1.0,9.1,-1.0,8.7,19,9.26
402,8411,9.0,8.2,8.2,8.9,-1.0,8.7,-1.0,8.55,7,8.53
403,8418,8.5,8.1,8.6,8.3,-1.0,8.2,-1.0,8.0,9,4.16
404,8425,8.7,6.0,6.3,8.7,-1.0,9.0,-1.0,8.3,4,3.25
405,8426,9.2,8.5,8.0,8.8,-1.0,9.0,-1.0,8.45,-1,-1.0
406,8427,8.2,7.7,8.5,8.1,-1.0,7.8,-1.0,7.55,42,3.64
407,8430,9.4,8.0,8.4,8.8,-1.0,8.4,-1.0,8.0,6,3.17
408,8434,9.6,8.2,8.7,9.4,-1.0,9.3,-1.0,9.0,-1,-1.0
409,8441,10.0,4.0,10.0,10.0,-1.0,8.0,-1.0,8.1,-1,-1.0
410,8446,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,6.75,-1,-1.0
411,8447,9.0,9.0,9.0,8.7,-1.0,8.7,-1.0,8.3,-1,-1.0
412,8449,8.5,7.9,7.3,8.4,-1.0,8.2,-1.0,7.95,123,3.2
413,8453,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,8.5,-1,-1.0
414,8455,8.6,8.2,8.5,8.7,-1.0,8.6,-1.0,8.5,2,6.7
415,8457,8.7,8.2,8.6,8.6,-1.0,8.5,-1.0,7.8,9,8.01
416,8460,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,8.1,-1,-1.0
417,8462,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,8.55,-1,-1.0
418,8463,8.1,8.2,7.6,8.3,-1.0,8.1,-1.0,8.45,3,7.23
419,8467,8.8,8.2,8.4,8.7,-1.0,8.7,-1.0,8.4,4,8.38
420,8468,9.0,8.0,8.0,9.0,-1.0,8.0,-1.0,9.2,-1,-1.0
421,8472,9.0,8.0,8.3,8.7,-1.0,8.7,-1.0,8.55,-1,-1.0
422,8478,8.0,8.0,8.0,8.0,-1.0,8.0,-1.0,8.5,-1,-1.0
423,8479,8.0,8.0,8.0,8.0,-1.0,7.3,-1.0,7.7,-1,-1.0
424,8481,9.4,8.8,8.3,9.4,-1.0,9.1,-1.0,8.9,3,8.83
425,8482,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,8.15,11,4.64
426,8483,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,9.05,-1,-1.0
427,8487,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5.65,-1,-1.0
428,8489,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.25,-1,-1.0
429,8490,9.2,8.9,8.7,8.8,-1.0,8.8,-1.0,8.4,-1,-1.0
430,8491,8.8,7.5,8.1,8.6,-1.0,8.4,-1.0,8.3,2,8.95
431,8497,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,9.2,-1,-1.0
432,8498,6.0,6.0,6.0,6.0,-1.0,6.0,-1.0,7.7,-1,-1.0
433,8499,9.2,8.0,8.2,9.0,-1.0,9.0,-1.0,8.9,-1,-1.0
434,8505,9.2,-1.0,9.0,10.0,10.0,9.7,9.5,7.95,11,3.75
435,8506,9.1,9.0,7.0,10.0,-1.0,9.1,8.5,8.45,3,7.33
436,8508,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,7.7,-1,-1.0
437,8509,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,6.5,-1,-1.0
438,8792,8.8,7.5,8.1,8.6,-1.0,8.4,-1.0,8.7,-1,-1.0
439,8799,8.2,-1.0,8.5,8.1,8.2,8.2,7.9,7.4,4,3.4
440,8807,9.2,-1.0,8.7,9.2,-1.0,8.4,-1.0,7.7,35,3.46
441,8817,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,7.45,-1,-1.0
442,8822,9.2,8.7,7.9,9.3,-1.0,9.2,-1.0,8.6,5,9.26
443,8829,8.1,8.2,7.6,8.3,-1.0,8.1,-1.0,7.85,-1,-1.0
444,8830,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5.25,-1,-1.0
445,8836,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,8.7,-1,-1.0
446,9078,8.7,8.2,8.1,8.7,-1.0,8.5,-1.0,7.4,2,9.1
447,9088,7.3,-1.0,7.3,-1.0,7.4,8.2,7.4,7.35,4,8.75
448,9100,7.9,-1.0,8.4,7.6,-1.0,7.3,-1.0,7.1,10,2.65
449,9109,8.7,8.0,8.9,9.0,-1.0,8.7,-1.0,7.75,-1,-1.0
450,9117,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,9.3,-1,-1.0
451,9118,9.0,10.0,8.5,9.0,-1.0,9.0,-1.0,9.0,-1,-1.0
452,9151,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,7.4,-1,-1.0
453,9152,6.5,7.3,7.0,6.5,-1.0,6.5,-1.0,8.15,3,5.0
454,9154,8.5,7.9,7.3,8.4,-1.0,8.2,-1.0,7.95,-1,-1.0
455,9158,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,9.25,3,4.0
456,9159,9.3,8.0,8.0,9.3,-1.0,8.7,-1.0,9.4,-1,-1.0
457,9952,8.0,-1.0,8.0,8.0,-1.0,8.0,-1.0,8.8,-1,-1.0
458,9963,6.0,6.0,7.0,7.0,-1.0,6.0,-1.0,8.7,-1,-1.0
459,21682,8.4,8.0,6.8,10.0,-1.0,8.3,7.5,8.1,10,6.36
460,21739,8.4,8.7,8.7,8.2,-1.0,8.6,-1.0,7.75,-1,-1.0
461,21768,9.4,8.3,8.0,9.2,-1.0,8.9,-1.0,8.5,7,6.33
462,21819,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,6.35,-1,-1.0
463,21873,8.5,8.2,8.5,8.4,-1.0,8.4,-1.0,8.4,11,6.85
464,21935,7.6,-1.0,7.4,8.2,-1.0,7.6,5.8,7.75,28,3.07
465,21957,8.6,-1.0,8.6,-1.0,-1.0,8.3,7.8,8.1,2,9.0
466,22001,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,9.15,-1,-1.0
467,22007,10.0,-1.0,10.0,10.0,-1.0,10.0,-1.0,8.0,-1,-1.0
468,22018,8.0,-1.0,9.0,10.0,-1.0,9.0,-1.0,5.85,-1,-1.0
469,22052,8.7,7.6,8.1,8.5,-1.0,7.7,-1.0,8.05,10,4.05
470,22056,9.3,7.5,7.7,8.8,-1.0,8.2,-1.0,7.4,-1,-1.0
471,22070,7.9,-1.0,7.9,8.2,-1.0,7.9,-1.0,8.6,-1,-1.0
472,22132,9.5,7.6,8.8,8.8,-1.0,8.5,-1.0,7.45,-1,-1.0
473,22178,8.8,7.7,8.2,8.7,-1.0,8.6,-1.0,8.5,-1,-1.0
474,22216,9.1,-1.0,9.1,8.7,8.7,8.9,8.5,8.9,67,4.84
475,22222,8.7,8.7,7.7,8.3,-1.0,7.7,-1.0,8.35,-1,-1.0
476,22262,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,7.8,-1,-1.0
477,22285,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,6.25,-1,-1.0
478,22309,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5.95,3,1.0
479,22410,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,8.85,-1,-1.0
480,22454,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,6.5,-1,-1.0
481,22464,9.6,8.3,8.3,9.5,-1.0,9.0,-1.0,8.8,4,7.6
482,22493,9.7,8.0,7.7,9.4,-1.0,8.6,-1.0,8.35,4,4.25
483,22500,7.5,-1.0,8.1,7.5,7.5,7.8,7.5,6.95,-1,-1.0
484,22514,8.9,8.4,8.0,8.7,-1.0,8.6,-1.0,7.55,-1,-1.0
485,22517,9.2,-1.0,8.3,8.5,8.5,8.7,8.1,8.65,-1,-1.0
486,22557,10.0,-1.0,10.0,10.0,-1.0,8.0,-1.0,8.6,-1,-1.0
487,22580,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,8.7,2,5.0
488,22589,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,7.9,-1,-1.0
489,22619,9.2,-1.0,9.0,9.3,9.3,9.3,8.9,8.7,129,5.73
490,22623,9.1,9.0,8.3,9.7,-1.0,9.1,-1.0,7.25,-1,-1.0
491,22720,7.9,8.4,6.9,8.8,-1.0,8.3,7.4,7.6,10,7.9
492,22722,8.6,8.6,9.1,8.6,-1.0,8.4,-1.0,8.05,3,8.5
493,22802,8.1,8.1,8.4,8.7,7.6,8.4,7.4,8.0,-1,-1.0
494,22906,8.2,7.5,7.8,8.0,-1.0,7.5,-1.0,8.55,-1,-1.0
495,22914,9.2,8.9,8.7,8.8,-1.0,8.8,-1.0,7.95,-1,-1.0
496,22920,8.2,-1.0,7.1,8.8,-1.0,7.2,4.0,7.45,11,4.76
497,22952,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,6.75,-1,-1.0
498,22956,8.5,-1.0,7.9,-1.0,-1.0,8.8,7.5,8.45,-1,-1.0
499,22980,8.1,8.3,8.8,7.8,-1.0,7.7,-1.0,7.95,2,8.8
500,22987,8.7,8.4,7.7,8.7,-1.0,8.8,-1.0,8.3,2,5.1
501,23029,8.2,7.5,7.8,8.0,-1.0,7.5,-1.0,6.75,-1,-1.0
502,23134,8.0,7.8,9.1,8.1,-1.0,9.0,8.2,8.7,-1,-1.0
503,23137,9.3,7.8,9.1,8.7,-1.0,8.6,-1.0,8.55,2,7.05
504,23140,8.9,-1.0,8.2,-1.0,9.0,9.5,8.9,8.5,6,9.17
505,23145,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,6.5,-1,-1.0
506,23167,8.9,8.0,8.3,8.6,-1.0,8.6,-1.0,7.65,-1,-1.0
507,23172,9.1,8.5,9.1,9.4,-1.0,9.4,-1.0,8.35,-1,-1.0
508,23189,10.0,9.0,9.0,10.0,-1.0,10.0,-1.0,8.3,5,3.6
509,23213,8.6,10.0,8.0,7.5,8.5,8.6,8.1,7.05,-1,-1.0
510,23234,7.7,7.5,7.3,8.0,-1.0,7.3,-1.0,6.6,-1,-1.0
511,23248,9.0,8.3,8.5,9.2,-1.0,9.2,-1.0,7.55,-1,-1.0
512,23270,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,9.4,-1,-1.0
513,23305,8.6,8.0,7.7,9.1,-1.0,8.6,-1.0,8.55,-1,-1.0
514,23330,8.8,-1.0,8.4,8.4,-1.0,8.1,-1.0,4.65,2,2.8
515,23376,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,8.5,-1,-1.0
516,23393,9.3,7.0,8.7,9.3,-1.0,9.3,-1.0,7.65,-1,-1.0
517,23394,8.3,7.5,8.3,8.4,-1.0,7.9,-1.0,8.05,-1,-1.0
518,23461,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,7.5,-1,-1.0
519,23493,9.2,7.5,9.2,8.8,-1.0,8.8,-1.0,7.0,6,3.33
520,23513,6.2,6.7,6.2,5.8,-1.0,6.2,-1.0,6.7,-1,-1.0
521,23674,7.9,-1.0,7.9,8.2,-1.0,7.9,-1.0,7.85,-1,-1.0
522,23732,6.5,-1.0,8.0,6.0,-1.0,6.5,5.3,6.6,-1,-1.0
523,23772,7.3,-1.0,7.8,-1.0,-1.0,8.2,6.7,7.75,-1,-1.0
524,23803,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.25,-1,-1.0
525,29404,8.5,7.9,7.3,8.4,-1.0,8.2,-1.0,8.2,-1,-1.0
526,29409,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,6.5,3,4.0
527,29414,8.2,7.5,7.8,8.0,-1.0,7.5,-1.0,8.1,-1,-1.0
528,29415,8.3,7.6,8.5,8.4,-1.0,8.4,-1.0,8.1,7,4.14
529,29419,8.9,8.0,8.8,8.7,-1.0,8.5,-1.0,8.25,13,6.25
530,29445,8.8,9.0,8.4,9.4,9.3,8.9,8.9,9.2,7,5.02
531,29448,8.7,8.0,7.6,9.2,-1.0,8.9,8.3,8.25,4,8.55
532,29456,8.2,-1.0,7.6,-1.0,-1.0,9.2,7.7,8.3,5,7.6
533,29458,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,7.1,-1,-1.0
534,29466,9.0,-1.0,7.4,-1.0,-1.0,9.3,8.5,8.9,6,7.17
535,29498,8.5,7.9,8.3,8.5,-1.0,8.6,-1.0,8.2,-1,-1.0
536,29564,8.4,7.8,8.6,8.2,-1.0,7.9,-1.0,8.4,2,8.5
537,29566,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,6.0,-1,-1.0
538,29615,8.7,8.5,7.3,9.0,-1.0,8.3,-1.0,8.75,22,4.05
539,29663,8.8,10.0,7.9,9.4,-1.0,8.7,-1.0,8.6,-1,-1.0
540,29666,8.5,8.1,8.6,8.3,-1.0,8.2,-1.0,4.5,5,5.0
541,29684,9.6,8.3,8.4,9.3,-1.0,9.3,-1.0,8.95,-1,-1.0
542,29686,9.2,8.0,8.8,9.2,-1.0,9.2,-1.0,9.1,-1,-1.0
543,29694,9.2,8.0,8.8,9.2,-1.0,9.2,-1.0,9.3,-1,-1.0
544,29695,9.2,8.0,8.8,9.2,-1.0,9.2,-1.0,9.3,-1,-1.0
545,29696,9.2,8.0,8.8,9.2,-1.0,9.2,-1.0,9.25,-1,-1.0
546,29700,9.6,8.3,8.4,9.3,-1.0,9.3,-1.0,8.9,-1,-1.0
547,29701,9.6,8.3,8.4,9.3,-1.0,9.3,-1.0,8.95,-1,-1.0
548,29706,9.6,8.3,8.4,9.3,-1.0,9.3,-1.0,8.9,-1,-1.0
549,29707,9.6,8.3,8.4,9.3,-1.0,9.3,-1.0,8.9,-1,-1.0
550,29711,9.7,9.0,8.8,9.6,9.6,9.4,9.4,8.7,89,3.77
551,40391,8.7,8.2,8.1,8.7,-1.0,8.5,8.4,8.35,-1,-1.0
552,40392,7.7,-1.0,7.4,-1.0,7.6,7.9,7.4,7.65,-1,-1.0
553,40394,8.1,-1.0,7.3,8.3,8.3,8.3,8.1,8.15,13,3.06
554,40395,8.2,-1.0,7.5,-1.0,7.5,8.2,8.0,7.6,-1,-1.0
555,40397,8.1,-1.0,8.9,-1.0,8.3,8.6,8.1,8.5,-1,-1.0
556,40398,9.4,-1.0,9.6,-1.0,9.4,9.5,9.1,9.3,26,9.18
557,40400,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.1,-1,-1.0
558,40402,4.7,-1.0,7.3,-1.0,-1.0,5.3,4.7,5.6,-1,-1.0
559,40404,8.7,-1.0,8.7,-1.0,-1.0,8.3,7.5,8.15,2,8.2
560,40405,9.3,-1.0,7.7,-1.0,-1.0,8.8,8.5,8.4,6,8.2
561,40407,4.0,-1.0,10.0,-1.0,-1.0,10.0,4.0,7.6,-1,-1.0
562,40409,7.7,-1.0,8.7,-1.0,7.7,8.4,7.3,7.9,-1,-1.0
563,40410,7.6,-1.0,7.2,-1.0,-1.0,8.0,7.5,7.95,2,4.5
564,40411,7.8,-1.0,7.9,-1.0,-1.0,8.2,7.6,7.75,21,3.67
565,40412,9.4,8.4,9.3,9.1,-1.0,8.7,-1.0,8.95,6,8.62
566,40413,9.4,8.6,8.8,9.2,-1.0,9.3,-1.0,9.0,33,5.92
567,40414,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,8.0,-1,-1.0
568,40415,9.4,8.7,8.8,9.2,-1.0,9.1,-1.0,8.8,43,5.19
569,40417,8.9,8.1,8.0,9.2,-1.0,8.7,8.2,8.35,38,8.61
570,40418,9.1,-1.0,8.7,-1.0,-1.0,9.2,7.7,8.6,16,4.26
571,40419,8.9,8.0,8.3,9.1,-1.0,9.0,-1.0,8.45,2,9.1
572,40422,9.0,8.8,8.7,9.1,-1.0,9.0,-1.0,8.9,14,9.42
573,40423,8.5,-1.0,8.2,8.6,-1.0,9.1,-1.0,8.4,40,3.42
574,40424,8.6,8.3,7.4,9.0,-1.0,8.3,7.8,7.65,38,7.2
575,40426,9.7,8.4,8.7,9.4,-1.0,9.3,-1.0,9.05,3,9.8
576,40427,8.6,8.4,8.1,8.6,-1.0,8.4,-1.0,8.05,-1,-1.0
577,40428,9.1,8.3,9.1,9.1,-1.0,9.1,-1.0,7.35,8,9.59
578,40430,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,9.05,49,4.84
579,40431,10.0,8.0,10.0,10.0,-1.0,8.0,-1.0,9.15,5,5.48
580,40432,9.5,8.2,9.1,9.6,-1.0,9.4,-1.0,9.0,-1,-1.0
581,40433,7.3,-1.0,7.0,-1.0,-1.0,7.3,5.8,8.25,-1,-1.0
582,40434,9.3,8.5,8.8,9.0,-1.0,8.9,-1.0,8.85,-1,-1.0
583,40435,9.1,8.3,8.4,8.7,-1.0,8.6,-1.0,8.45,3,8.27
584,40437,8.8,-1.0,7.9,-1.0,-1.0,8.5,8.5,8.85,60,8.07
585,40438,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,8.6,-1,-1.0
586,40439,5.9,6.0,5.6,6.0,-1.0,6.5,5.4,6.4,22,5.09
587,40440,8.6,8.0,7.7,9.1,-1.0,8.6,-1.0,7.95,-1,-1.0
588,40441,8.7,-1.0,7.4,9.1,-1.0,8.7,8.5,8.75,69,4.15
589,40442,8.9,8.0,7.8,8.0,-1.0,8.9,8.9,8.95,19,7.48
590,40443,8.0,8.0,7.0,7.0,-1.0,7.3,-1.0,7.75,5,2.93
591,40444,9.0,-1.0,7.8,9.6,-1.0,8.8,8.5,9.2,22,3.89
592,40445,8.1,8.0,7.5,9.0,-1.0,8.0,7.5,8.45,-1,-1.0
593,40446,8.9,7.8,9.0,9.1,-1.0,9.2,-1.0,8.5,-1,-1.0
594,40448,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,7.6,-1,-1.0
