,id,name,address,logo,lat,long,star_number,check_in_time,check_out_time,description,district_id,province_id,street_id
926,41438,Sunny French styled villa- Vinhomes Imperia Haiphong,"1 Bạch Đằng, Trung tâm thành phố/chợ Sắt, Hải Phòng, Việt Nam",https://www.googleapis.com/download/storage/v1/b/hotel_image/o/logo%2F4%2F8129604.jpg?generation=1563772949526643&alt=media,20.8614502,106.6776123,0,12:00 CH,12:00 CH,"Located in the City Center / Sat Market area, Sunny French styled villa- Vinhomes Imperia Haipho is the ideal point of departure for your excursions in Haiphong. From here, guests can make the most of all that the lively city has to offer. With its convenient location, the property offers easy access to the city's must-see destinations.<BR><BR> The facilities and services provided by Sunny French styled villa- Vinhomes Imperia Haipho ensure a pleasant stay for guests. A selection of top-class facilities such as free Wi-Fi in all rooms, Wi-Fi in public areas, car park, pets allowed, car park free of charge can be enjoyed here. <BR><BR> All guest accommodations feature thoughtful amenities to ensure an unparalleled sense of comfort. The property offers wonderful recreational facilities such as garden to make your stay truly unforgettable. Whatever your purpose of visit, Sunny French styled villa- Vinhomes Imperia Haipho is an excellent choice for your stay in Haiphong.",270,3,
927,41439,"10/221 Hai Ba Trung, Cat Dai, Le Chan, Hai Phong, Viet Nam","10/221 Hai Bà Trưng, Cát Dài, Lê Chân, Hải Phòng, Việt Nam Căn Hộ, Trung tâm thành phố/chợ Sắt, Hải Phòng, Việt Nam",https://www.googleapis.com/download/storage/v1/b/hotel_image/o/logo%2F4%2F8130216.jpg?generation=1563772949840541&alt=media,20.85195923,106.6745911,0,,,"Whether you're a tourist or traveling on business, 10/221 Hai Ba Trung, Cat Dai, Le Chan, Hai Phong, is a great choice for accommodation when visiting Haiphong. From here, guests can make the most of all that the lively city has to offer. With its convenient location, the property offers easy access to the city's must-see destinations.<BR><BR> 10/221 Hai Ba Trung, Cat Dai, Le Chan, Hai Phong, offers many facilities to enrich your stay in Haiphong. While lodging at this wonderful property, guests can enjoy free Wi-Fi in all rooms, daily housekeeping, private check in/check out, express check-in/check-out, Wi-Fi in public areas.<BR><BR> All guest accommodations feature thoughtful amenities to ensure an unparalleled sense of comfort. Recreational facilities available at the property include hiking trails, garden. 10/221 Hai Ba Trung, Cat Dai, Le Chan, Hai Phong, is an ideal place of stay for travelers seeking charm, comfort, and convenience in Haiphong.",270,3,
928,41445,Intro Residence Hotel,"16/76/193 Văn Cao, Phường Đằng Lâm, Quận Hải An, Thành phố, Khu đô thị Ngã Năm - sân bay Cát Bi, Hải Phòng, Việt Nam",https://www.googleapis.com/download/storage/v1/b/hotel_image/o/logo%2F4%2F6381364.jpg?generation=1563772952466398&alt=media,20.83584976,106.7024994,0,3:00 SA,3:00 CH,"Tọa lạc tại thành phố Hải Phòng, <b>Intro Residence Hotel</b> cung cấp các phòng nghỉ gắn máy điều hòa với Wi-Fi miễn phí. Tất cả các phòng nghỉ đều có Wi-Fi miễn phí, bếp nhỏ, TV truyền hình cáp màn hình phẳng và phòng tắm riêng. Nhà Hát Lớn Hải Phòng cách khách sạn 2,8 km.\n\nCác phòng nghỉ tại khách sạn được trang bị ấm đun nước và bàn làm việc.\n\nDu khách có thể thưởng thức bữa sáng tự chọn, kiểu Mỹ hoặc Á.\n\nĐội ngũ nhân viên nói tiếng Anh và tiếng Hàn tại quầy lễ tân luôn sẵn sàng hỗ trợ du khách suốt 24 giờ.\n\nTrung tâm thương mại Vincom Plaza Ngô Quyền cách <b>Intro Residence Hotel</b> 3,1 km. Sân bay quốc tế Cát Bi cách đó 3 km và khách sạn cung cấp dịch vụ đưa đón miễn phí.",237,3,
929,41446,Can Ho 27 Water Front City,"Đường số 4, Khu đô thị Water Front City, Quận Lê Chân, Hải Phòng, Cầu Rào, Hải Phòng, Việt Nam",https://www.googleapis.com/download/storage/v1/b/hotel_image/o/logo%2F4%2F8468816.jpg?generation=1563772952837752&alt=media,20.82551003,106.6897278,0,7:00 SA,8:00 CH,"Conveniently located in Haiphong, <b>Can Ho 27 Water Front City</b> is a great base from which to explore this vibrant city. From here, guests can make the most of all that the lively city has to offer. With its convenient location, the property offers easy access to the city's must-see destinations.<BR><BR> <b>Can Ho 27 Water Front City</b> offers many facilities to enrich your stay in Haiphong. For the comfort and convenience of guests, the property offers free Wi-Fi in all rooms, Wi-Fi in public areas, car park, family room, car park free of charge.<BR><BR> Experience high quality room facilities during your stay here. Some rooms include flat screen television, balcony/terrace, washing machine, full kitchen, Private bath to help guests recharge after a long day. Throughout the day, you can enjoy the relaxing atmosphere of the garden. Whatever your purpose of visit, <b>Can Ho 27 Water Front City</b> is an excellent choice for your stay in Haiphong.",334,3,
930,41447,"73 lo 22 Le Hong Phong, phuong Đong Khe ,quan Ngo Quyen ,Thanh Pho Hai Phong","73 Lô 22 Lê Hồng Phong, Trung tâm thành phố/chợ Sắt, Hải Phòng, Việt Nam",https://www.googleapis.com/download/storage/v1/b/hotel_image/o/logo%2F4%2F8468734.jpg?generation=1563772952829577&alt=media,20.84918976,106.7045975,0,12:00 CH,12:00 CH,"73 lo 22 Le Hong Phong, phuong Đong Khe ,quan Ngo , located in the City Center / Sat Market area, is a popular choice for travelers. From here, guests can make the most of all that the lively city has to offer. With its convenient location, the property offers easy access to the city's must-see destinations.<BR><BR> At 73 lo 22 Le Hong Phong, phuong Đong Khe ,quan Ngo , the excellent service and superior facilities make for an unforgettable stay. The property provides free Wi-Fi in all rooms, Wi-Fi in public areas, car park, car park free of charge to ensure the greatest comfort. <BR><BR> All guest accommodations feature thoughtful amenities to ensure an unparalleled sense of comfort. The property's host of recreational offerings ensures you have plenty to do during your stay. 73 lo 22 Le Hong Phong, phuong Đong Khe ,quan Ngo is your one-stop destination for quality accommodation in Haiphong.",270,3,
931,41449,"Chung cư 85 m² 1 phòng ngủ, 1 phòng tắm riêng ở Cầu Rào (SkyDragon358LachTray/2-Bedroom Apartment)","Cầu Rào, Hải Phòng, Việt Nam",https://www.googleapis.com/download/storage/v1/b/hotel_image/o/logo%2F4%2F4656482.jpg?generation=1563772953056685&alt=media,20.83181213,106.6984902,3,9:00 SA,12:00 CH,"Sky Dragon Serviced Apartment Building is located in Lach Tray street, one of the biggest street in the heart of Hai Phong, convenient to travel to the commercial and entertaining centers nearby. It is easily accessible and within walking distance to many restaurants, stores, supermarkets, entertainments to enjoy the bustling life of local people. The building is only 3 kilometers away from Hai Phong Opera House and Cat Bi International Airport, 15 kilometers away from Do Son Beach.<br />The apartment is well designed with modern architecture style, equipped with Fire Fighting System, heat and smoke detector, fire escape rope ladders for each apartment, surveillance camera systems inside and outside. This ideal place offers a level of personalized service and comfort designed to ensure the satisfaction of both business & leisure travelers.",,3,
932,41450,Căn hộ 2 phòng ngủ (SkyDragon358LachTray / 2-bedroom apartment),"Cầu Rào, Hải Phòng, Việt Nam",https://www.googleapis.com/download/storage/v1/b/hotel_image/o/logo%2F4%2F4656486.jpg?generation=1563772953006124&alt=media,20.83158441,106.6981723,3,2:00 CH,12:00 CH,"Sky Dragon Serviced Apartment Building is located in Lach Tray street, one of the biggest street in the heart of Hai Phong, convenient to travel to the commercial and entertaining centers nearby. It is easily accessible and within walking distance to many restaurants, stores, supermarkets, entertainments to enjoy the bustling life of local people. The building is only 3 kilometers away from Hai Phong Opera House and Cat Bi International Airport, 15 kilometers away from Do Son Beach.<br />The apartment is well designed with modern architecture style, equipped with Fire Fighting System, heat and smoke detector, fire escape rope ladders for each apartment, surveillance camera systems inside and outside. This ideal place offers a level of personalized service and comfort designed to ensure the satisfaction of both business & leisure travelers.",,3,
933,41451,"Chung cư 69 m² 2 phòng ngủ, 2 phòng tắm riêng ở Trung tâm thành phố/chợ Sắt (LaVista Homestay Hai Phong ★ Cozy Apartment )","Trung tâm thành phố/chợ Sắt, Hải Phòng, Việt Nam",https://www.googleapis.com/download/storage/v1/b/hotel_image/o/logo%2F4%2F8088053.jpg?generation=1563772953552873&alt=media,20.85144888,106.6873288,3,,,"Căn hộ hiện đại khép kín: 2 PN, 2 WC, 1 phòng khách, bếp, ban công<br />✔️ Số khách : tối đa 5 người<br />✔️ Căn hộ được trang bị đầy đủ mọi thứ bạn cần cho một kỳ nghỉ thoải mái như ở nhà: <br />Wifi tốc độ cao / TV 42 inch / Điều hoà  / Bình nóng lạnh / Tủ lạnh / Bếp từ / Lò vi sóng / Nồi, chảo nấu, bát đũa, dĩa thìa / Bình đun nước siêu tốc, máy giặt.<br />✔️ Ban công hướng Nam rộng mở đón gió mát cùng view thành phố tuyệt đẹp!",270,3,
934,41452,"Chung cư 1300 m² 21 phòng ngủ, 21 phòng tắm riêng ở Cầu Rào (SAKURA RESIDENCE)","Cầu Rào, Hải Phòng, Việt Nam",https://www.googleapis.com/download/storage/v1/b/hotel_image/o/logo%2F4%2F7482157.jpg?generation=1563772954009674&alt=media,20.82419785,106.6999349,5,8:00 SA,12:00 CH,"We always welcome traders, experts and customers to Hai Phong city to work and invest (Japanese customers are preferred).\n(Note: We only accept customers who have confirmed the booking code)\nSakura comes from the idea of ​​bringing cherry blossoms to Hai Phong city with the idea that we always bring our customers comfort and comfort with the most attentive service.\n10 minutes drive from Cat Bi International Airport.\n15 minutes drive from the city center.\n10 minutes from entertainment area, commercial center",,3,
935,41456,"Nhà mặt đất 60 m² 1 phòng ngủ, 2 phòng tắm riêng ở Trung tâm thành phố/chợ Sắt (Hai Phong downtown - Entire house in city center)","Trung tâm thành phố/chợ Sắt, Hải Phòng, Việt Nam",https://www.googleapis.com/download/storage/v1/b/hotel_image/o/logo%2F4%2F6551566.jpg?generation=1563772954853394&alt=media,20.85975726,106.6854657,5,2:00 CH,12:00 CH,"Entire house in the city center of Hai Phong. 500m from the center Opera House of Hai Phong, 100m from the central park and 300m from Hai Phong Museum. Many restaurants, bars, coffee shops within walking distance. Most comfortable for a group smaller than 4 people, but you can stay more if you want.",270,3,
936,41457,"Nhà mặt đất 35 m² 1 phòng ngủ, 1 phòng tắm riêng ở Trung tâm thành phố/chợ Sắt (Ventana house 101)","Trung tâm thành phố/chợ Sắt, Hải Phòng, Việt Nam",https://www.googleapis.com/download/storage/v1/b/hotel_image/o/logo%2F4%2F6366486.jpg?generation=1563772954843682&alt=media,20.85761118,106.6801539,4,2:00 CH,12:00 CH,"5 min go to city center. The house stay in the old street with a lot tree, very quiet for rest.",270,3,
937,41459,Khách Sạn Hoàng Phúc (Hoang Phuc Hotel),"Số 11, Ngõ 5, Núi Ngọc, Thị trấn Cát Bà, Huyện Đảo Cát Hải, Hải Phòng",https://www.googleapis.com/download/storage/v1/b/hotel_image/o/logo%2F4%2F5442796.jpg?generation=1563772956264434&alt=media,20.72657219,107.0511655,2,14:00,12:00,"<p>Cho dù bạn là khách du lịch hay đi công tác, Khách Sạn Hoàng Phúc là nơi dừng chân tuyệt vời khi đến thành phố Quần đảo Cát Bà. Từ đây, thật dễ dàng để trải nghiệm mọi khía cạnh của thành phố sống động này. Chỗ nghỉ có vị trí rất thuận tiện, du khách có thể thoải mái tham quan, khám phá các điểm du lịch nổi tiếng như:&nbsp;Cảng Cát Bà cách 380m, Biển Cát Bà cách 400m, Bưu điện Cát Hải cách 530m, Pháo đài Thần công cách 600m, Bến Bèo cách 1,01km, Hang Quân Y cách 5,75km, Đảo Khỉ cách 7,87km, Đảo Cát Bà cách 8,67km,...</p>\n\n<p>Khách sạn phục vụ bữa sáng kiểu lục địa và kiểu Mỹ hàng ngày. Ngoài ra&nbsp;khách có thể thưởng thức các bữa ăn ở các nhà hàng xung quanh chỗ nghỉ. Một số địa điểm nhà hàng ẩm thực, cafe xung quanh khách sạn như: Món ăn châu Phi - Lepont Hotel, Quán Thắng Lầu, Aha Food, Thu Hong Cafe &amp; Juices...</p>\n\n<p>Tại Khách Sạn Hoàng Phúc, chất lượng dịch vụ hoàn hảo và tiện nghi cao cấp sẽ tạo nên một kì nghỉ ấn tượng khó quên. Các tiện nghi nổi bật tại điểm đến này bao gồm:</p>\n\n<ul>\n\t<li>Wifi miễn phí cho mọi phòng.</li>\n\t<li>Quầy lễ tân 24 giờ.</li>\n\t<li>Dọn phòng hằng ngày.</li>\n\t<li>Dịch vụ hỗ trợ tour/vé du lịch.</li>\n\t<li>Tiện nghi cho khách khuyết tật.</li>\n</ul>\n\n<p>Khách sạn phù hợp với các nhóm đối tượng như: gia đình, cặp đôi, du lịch nhóm, du lịch một mình, doanh nhân,&nbsp;học sinh sinh viên.</p>\n\n<p>Tất cả phòng nghỉ tại đây đều được trang bị máy điều hòa, truyền hình cáp màn hình phẳng, ấm đun nước, chậu rửa vệ sinh (bidet), máy sấy tóc và tủ để quần áo. Mỗi phòng cũng có phòng tắm riêng đi kèm vòi sen và đồ vệ sinh cá nhân miễn phí. Chỗ nghỉ cũng có nhiều phương tiện vui chơi giải trí để cho bạn không bao giờ cảm thấy nhàm chán. Hãy khám phá sự kết hợp hoàn hảo giữa cung cách phục vụ chuyên nghiệp và vô số tiện nghi đa dạng ở Khách Sạn Hoàng Phúc.</p>\n\n<p>Giờ check-in là 14:00 và check-out là 12:00 ngày kế tiếp.</p>\n",89,3,34079
938,41460,Catba Island Hotel,"182 Núi Ngọc, Huyện Đảo Cát Hải, Hải Phòng",https://www.googleapis.com/download/storage/v1/b/tourcdn/o/photos%2F98ONLHOAAR_%2Ftmp%2Fplaytemp3300947612890550841%2FmultipartBody5508245344711252504asTemporaryFile?generation=1587050356501500&alt=media,20.725611,107.0515358,2,14:00,12:00,"<p style=text-align: justify;><span style=font-family:Arial,Helvetica,sans-serif;><span style=font-size:14px;>Phù hợp cho cả những chuyến công tác và du lịch nghỉ mát, Catba Island Hotel nằm ở một vị trí lý tưởng tại Biển Thị Trấn Cát Bà, một trong những địa điểm ruột của người dân bản địa. Chỗ nghỉ có vị trí rất thuận tiện, du khách có thể thoải mái tham quan, khám phá các điểm du lịch nổi tiếng. Cách thành phố nhộn nhịp khoảng 40 Km,&nbsp;cách Cát Cò 2 550 m và&nbsp;Sân bay Quốc tế Cát Bi 35,8 km.</span></span></p>\n\n<p style=text-align: justify;><span style=font-family:Arial,Helvetica,sans-serif;><span style=font-size:14px;>Ẩm thực địa phương của Việt Nam và các món ăn quốc tế được phục vụ tại nhà hàng của khách sạn.&nbsp;Một số địa điểm ẩm thực xung quanh&nbsp;được đánh giá cao như:&nbsp;Nhà Hàng Viễn Dương,&nbsp;Nha Hang Xuân Hương,&nbsp;Nhà Hàng Thảo May</span></span></p>\n\n<p style=text-align: justify;><span style=font-family:Arial,Helvetica,sans-serif;><span style=font-size:14px;>Được thiết kế theo phong cách hiện đại, khách sạn cung cấp những tiện ích và dịch vụ đa dạng:</span></span></p>\n\n<ul>\n\t<li style=text-align: justify;><span style=font-family:Arial,Helvetica,sans-serif;><span style=font-size:14px;>Wi-Fi miễn phí.</span></span></li>\n\t<li style=text-align: justify;><span style=font-family:Arial,Helvetica,sans-serif;><span style=font-size:14px;>&nbsp;Phòng gia đình.</span></span></li>\n\t<li style=text-align: justify;><span style=font-family:Arial,Helvetica,sans-serif;><span style=font-size:14px;>&nbsp;Xe đưa đón sân bay.</span></span></li>\n\t<li style=text-align: justify;><span style=font-family:Arial,Helvetica,sans-serif;><span style=font-size:14px;>&nbsp;Phòng không hút thuốc.</span></span></li>\n\t<li style=text-align: justify;><span style=font-family:Arial,Helvetica,sans-serif;><span style=font-size:14px;>&nbsp;Chỗ đỗ xe.</span></span></li>\n</ul>\n\n<p style=text-align: justify;><span style=font-family:Arial,Helvetica,sans-serif;><span style=font-size:14px;>Catba Island Hotel mang lại dịch vụ hoàn hảo và đầy đủ tiện nghi thiết yếu để bạn nghỉ ngơi thư giãn sau chặng đường dài. Có thể kể tên một số tiện nghi ở điểm đến này như Wifi miễn phí cho mọi phòng, bảo vệ 24 giờ, dọn phòng hằng ngày, lò sưởi, giao hàng tạp hóa. Điểm nổi bật ở điểm đến này chính là 35 phòng nghỉ cực kỳ thanh lịch,&nbsp;nhiều phòng có tivi màn hình phẳng, giá treo quần áo, nước uống chào đón miễn phí, bộ ga giường, tủ có khoá. Chỗ nghỉ cũng có nhiều phương tiện vui chơi giải trí để cho bạn không bao giờ cảm thấy nhàm chán. Catba Island Hotel là điểm dừng chân lý tưởng cho du khách tìm kiếm một chỗ nghỉ có sức hút riêng biệt, thoải mái và thuận tiện tại Quần đảo Cát Bà.</span></span></p>\n\n<p style=text-align: justify;><span style=font-family:Arial,Helvetica,sans-serif;><span style=font-size:14px;>Giờ check-in là 14:00 và check-out là 12:00 ngày kế tiếp.</span></span></p>\n",89,3,30786
939,41462,Peony Cruise managed by Orchid Cruise," Bến phà Gót, Thị trấn Cát Hải, Huyện Đảo Cát Hải, Hải Phòng",https://www.googleapis.com/download/storage/v1/b/hotel_image/o/logo%2F4%2F5892310.jpg?generation=1563772957311691&alt=media,20.7973191,106.8933709,4,11:00,11:30,"<p>\n<style type=text/css><!--td {border: 1px solid #ccc;}br {mso-data-placement:same-cell;}-->\n</style>\nPeony Cruise&nbsp;managed by Orchid Cruise là du thuyền tiêu chuẩn 4 sao toạ lạc tại vị trí lí tưởng.&nbsp;Du thuyền cách Vườn quốc gia Cát Bà 9.4km, cách Hang Quân Y 12.9km và cách Hang Đầu Gỗ 16,7km. Đảo Soi Sim và đảo Ti Tốp cách du thuyền 19km. Sân bay Quốc tế Cát Bi cách du thuyền 18.6km.<br />\n<br />\nDu thuyền có nhà hàng phục vụ tất cả các bữa ăn trên thuyền, set menu tự chọn với ẩm thực đa dạng: Món Mỹ, Món Việt Nam, Món địa phương, Món Châu Á, Quốc tế, Đồ nướng/ BBQ. Quán bar trên thuyền&nbsp;cung cấp nhiều loại nước trái cây tươi, cocktail và rượu vang.<br />\n<br />\nĐược thiết kế theo phong cách hiện đại, Peony Cruise&nbsp;managed by Orchid Cruise cung cấp những tiện ích và dịch vụ đa dạng:<br />\n• Wi-fi miễn phí.<br />\n• Biểu diễn, phục vụ nhạc sống.<br />\n• Dịch vụ&nbsp;câu cá và thuyền Kayak.<br />\n• Dịch vụ karaoke và phòng chơi game.<br />\n• Spa, massage.<br />\n• Lớp dạy nấu ăn, tour/lớp về văn hóa địa phương.<br />\n• Sân chơi cho trẻ em.<br />\n<br />\nTất cả các phòng của du thuyền đều có cửa sổ với&nbsp;Ocean view và Mountain&nbsp;view. Các cặp đôi, gia đình và nhóm bạn bè, đồng nghiệp đặc biệt thích du thuyền này. Phòng nghỉ tại du thuyền đều được trang bị điều hòa, hệ thống sưởi, TV màn hình phẳng và két an toàn. Phòng tắm riêng được trang bị máy sấy tóc, vòi sen cùng đồ vệ sinh cá nhân.<br />\n<br />\nGiờ check in: 11:00, check out: 11:30 ngày tiếp theo.</p>\n",89,3,34089
940,41464,Cat Ba Family Hotel,"245 Núi Ngọc, Huyện Đảo Cát Hải, Hải Phòng",https://www.googleapis.com/download/storage/v1/b/tourcdn/o/photos%2FTJN1VO4SVI_%2Ftmp%2Fplaytemp3300947612890550841%2FmultipartBody3690142827367315659asTemporaryFile?generation=1587038028571345&alt=media,20.72484837,107.0530002,3,13:00,11:30,"<p><span style=font-size:14px;><span style=font-family:Arial,Helvetica,sans-serif;>Cat Ba Family Hotel tọa lạc bên bờ biển ở đảo Cát Bà, nằm trong bán kính 600 m từ Bãi tắm Cát Cò 2 và 700 m từ Bãi tắm Cát Cò 1. Sân bay gần nhất là sân bay quốc tế Cát Bi, cách khách sạn 54 km.</span></span></p>\n\n<p><span style=font-size:14px;><span style=font-family:Arial,Helvetica,sans-serif;>Một số địa điểm ẩm thực được đánh giá cao gần khách sạn như: Nhà hàng Viễn Dương, nhà hàng Casa Bonita.</span></span></p>\n\n<p><span style=font-size:14px;><span style=font-family:Arial,Helvetica,sans-serif;>Khách sạn cung cấp các tiện ích và dịch vụ đa dạng:</span></span></p>\n\n<ul>\n\t<li><span style=font-size:14px;><span style=font-family:Arial,Helvetica,sans-serif;>Wi-Fi miễn phí.</span></span></li>\n\t<li><span style=font-size:14px;><span style=font-family:Arial,Helvetica,sans-serif;>Xe đưa đón sân bay.</span></span></li>\n\t<li><span style=font-size:14px;><span style=font-family:Arial,Helvetica,sans-serif;>Lễ tân 24 giờ.</span></span></li>\n\t<li><span style=font-size:14px;><span style=font-family:Arial,Helvetica,sans-serif;>Giữ hành lý.</span></span></li>\n\t<li><span style=font-size:14px;><span style=font-family:Arial,Helvetica,sans-serif;>Dịch vụ trợ giúp đặc biệt.</span></span></li>\n\t<li><span style=font-size:14px;><span style=font-family:Arial,Helvetica,sans-serif;>Dọn phòng hàng ngày.&nbsp;&nbsp;</span></span></li>\n</ul>\n\n<p><span style=font-size:14px;><span style=font-family:Arial,Helvetica,sans-serif;>Mọi phòng nghỉ đều được trang bị tiện nghi chu đáo, mang đến cho du khách cảm giác thoải mái không gì sánh được. Bên cạnh đó, các khu vực vui chơi giải trí như thuyền, xuồng, lặn biển (ống thở), câu cá, thể thao dưới nước (có động cơ) cũng là nơi thư giãn tuyệt vời. Hãy khám phá sự kết hợp hoàn hảo giữa cung cách phục vụ chuyên nghiệp và vô số tiện nghi đa dạng ở Cat Ba Family Hotel.</span></span></p>\n\n<p><span style=font-size:14px;><span style=font-family:Arial,Helvetica,sans-serif;>Giờ check-in từ 13:00 và check-out đến 11:30 ngày kế tiếp.</span></span></p>\n\n<p><span>&nbsp;</span></p>\n",89,3,30786
941,41466,Hồ Hới Farmstay (Hoi Lake Farmstay),"Cat Ba National Park, Cat Ba, Hai Phong, Viet Nam, Trân Châu, Quần đảo Cát Bà, Việt Nam",https://www.googleapis.com/download/storage/v1/b/hotel_image/o/logo%2F4%2F4423059.jpg?generation=1563772958933361&alt=media,20.79655953,106.9951415,1,14:00,11:00,"Tọa lạc tại Đảo Khỉ, <b>Hồ Hới Farmstay</b> là địa điểm hoàn hảo để khám phá Quần đảo Cát Bà và các khu vực lân cận. Trung tâm thành phố náo nhiệt chỉ cách bạn khoảng . Chỗ nghỉ có vị trí rất thuận tiện, du khách có thể thoải mái tham quan, khám phá các điểm du lịch nổi tiếng.<BR><BR> <b>Hồ Hới Farmstay</b> mang lại dịch vụ hoàn hảo và đầy đủ tiện nghi thiết yếu để bạn nghỉ ngơi thư giãn sau chặng đường dài. Các tiện nghi như miễn phí wifi tất cả các phòng, wifi công cộng, phòng gia đình, nhà hàng, tour du lịch luôn sẵn sàng phục vụ quý khách.<BR><BR> Phong thái của <b>Hồ Hới Farmstay</b> được thể hiện rõ nét trong từng phòng nghỉ. các loại khăn, gương, dép, khăn tắm, quạt chỉ là một số ví dụ cho các tiện nghi mà du khách có thể tìm thấy tại đây. Các hoạt động vui chơi giải trí tại chỗ nghỉ bao gồm đi bộ leo núi, phòng thể dục, bàn bi da, sân vườn. Cho lý do để đến Quần đảo Cát Bà là gì đi nữa, <b>Hồ Hới Farmstay</b> vẫn là một điểm dừng tuyệt vời cho chuyến nghỉ mát đầy háo hức và thú vị.",89,3,
942,41467,Cannon Fort Cat Ba Hotel,"243 Núi Ngọc, đảo Cát Bà, Hải Phòng, Biển Thị Trấn Cát Bà, Quần đảo Cát Bà, Việt Nam, 180000",https://www.googleapis.com/download/storage/v1/b/hotel_image/o/logo%2F4%2F2796636.jpg?generation=1563772958948059&alt=media,20.43757254,107.0309327,3,14:00,11:00,"Khi đến thăm Quần đảo Cát Bà, với chất lượng phục vụ tuyệt vời và dịch vụ chu đáo tại <b>Cannon Fort Cat Ba Hotel</b>, bạn sẽ cảm thấy như đang ở nhà. Chỉ cách trung tâm thành phố khoảng 0.1 km và bạn có thể đến sân bay trong vòng phút. Chỗ nghỉ có vị trí rất thuận tiện, du khách có thể thoải mái tham quan, khám phá các điểm du lịch nổi tiếng.<BR><BR> <b>Cannon Fort Cat Ba Hotel</b> mang lại dịch vụ hoàn hảo và đầy đủ tiện nghi thiết yếu để bạn nghỉ ngơi thư giãn sau chặng đường dài. Các tiện nghi chất lượng hàng đầu như miễn phí wifi tất cả các phòng, an ninh 24 giờ, cửa hàng tiện lợi, dịch vụ phòng hàng ngày, lò sưởi đều được phục vụ tại đây. <BR><BR> Hãy tận hưởng trang thiết bị chất lượng cao trong phòng nghỉ của bạn. Một số phòng được trang bị tủ đồ có khoá, tủ áo, trà miễn phí, khăn tắm, lò sưởi, giúp bạn phục hồi năng lượng, tinh thần sau một ngày dài mệt mỏi. Chỗ nghỉ cũng có nhiều phương tiện vui chơi giải trí để cho bạn không bao giờ cảm thấy nhàm chán. Cơ sở vật chất tuyệt vời và vị trí đắc địa làm cho <b>Cannon Fort Cat Ba Hotel</b> trở thành điểm dừng hoàn hảo để bạn tận hưởng kỳ nghỉ ở Quần đảo Cát Bà.",89,3,
943,41471,Khách Sạn Công Khanh (Cong Khanh Hotel),"84 Núi Ngọc, Huyện Đảo Cát Hải, Hải Phòng",https://www.googleapis.com/download/storage/v1/b/hotel_image/o/logo%2F4%2F6492191.jpg?generation=1563772960997164&alt=media,20.72673486,107.05215,3,13:00,11:00,"<p data-placeholder=Translation dir=ltr id=tw-target-text><span style=font-size:14px;><span style=font-family:Arial,Helvetica,sans-serif;>Được bố trí hợp lý nằm trong khu tham quan và bãi biển, nhà hàng của thành phố đảo Cát Bà, khách sạn Công Khanh cung cấp một vị trí thuận lợi nhất để bạn nghỉ ngơi sau những ngày bận rộn. Từ đây, khách có thể tận dụng tối đa thời gian khám phá thành phố sôi động này. Với vị trí thuận tiện, khách sạn có thể dễ dàng đến các điểm thăm quan nổi tiếng của thành phố.</span></span></p>\n\n<p dir=ltr><span style=font-size:14px;><span style=font-family:Arial,Helvetica,sans-serif;>Khách sạn cũng có phục vụ&nbsp;bữa sáng theo phong cách Âu, Á, món chay... thay đổi mỗi ngày.</span></span></p>\n\n<p><span style=font-size:14px;><span style=font-family:Arial,Helvetica,sans-serif;>Được thiết kế theo phong cách hiện đại, khách sạn Công Khanh cung cấp những tiện ích và dịch vụ đa dạng:</span></span></p>\n\n<ul>\n\t<li><span style=font-size:14px;><span style=font-family:Arial,Helvetica,sans-serif;>Bàn tiếp tân 24 giờ.</span></span></li>\n\t<li><span style=font-size:14px;><span style=font-family:Arial,Helvetica,sans-serif;>Giặt khô.</span></span></li>\n\t<li><span style=font-size:14px;><span style=font-family:Arial,Helvetica,sans-serif;>Nhận phòng 24 giờ.</span></span></li>\n\t<li><span style=font-size:14px;><span style=font-family:Arial,Helvetica,sans-serif;>Giữ hành lý.</span></span></li>\n\t<li><span style=font-size:14px;><span style=font-family:Arial,Helvetica,sans-serif;>Nhân viên chăm sóc khách hàng.</span></span></li>\n\t<li><span style=font-size:14px;><span style=font-family:Arial,Helvetica,sans-serif;>Dịch vụ giặt là.</span></span></li>\n\t<li><span style=font-size:14px;><span style=font-family:Arial,Helvetica,sans-serif;>Rút tiền mặt.</span></span></li>\n\t<li><span style=font-size:14px;><span style=font-family:Arial,Helvetica,sans-serif;>Dọn phòng hằng ngày.</span></span></li>\n\t<li><span style=font-size:14px;><span style=font-family:Arial,Helvetica,sans-serif;>Thư viện.</span></span></li>\n\t<li><span style=font-size:14px;><span style=font-family:Arial,Helvetica,sans-serif;>Đổi ngoại tệ.</span></span></li>\n</ul>\n\n<p><span style=font-size:14px;><span style=font-family:Arial,Helvetica,sans-serif;>Tất cả các phòng khách đều có tiện nghi để đảm bảo cho khách hàng một cảm giác thoải mái. Một loạt các dịch vụ giải trí của khách sạn đảm bảo bạn có nhiều việc phải làm trong thời gian lưu trú. Khách sạn&nbsp;Công Khanh là điểm đến lý tưởng của bạn cho chỗ ở chất lượng tại đảo Cát Bà.</span></span></p>\n\n<p><span style=font-size:14px;><span style=font-family:Arial,Helvetica,sans-serif;>Giờ check-in là 13:00 và check-out là 11:00 ngày kế tiếp.&nbsp;</span></span></p>\n",89,3,30786
